sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
114379,line,highway,steps,1000,49.14576511520846
40471,line,highway,primary_link,500,131.09962582256637
70701,line,highway,residential,500,8121.735277390635
111590,line,highway,tertiary,1000,6401.492382290876
57887,line,highway,motorway_link,1000,1551.9639817822074
34523,line,highway,service,500,7071.289368146527
119993,line,highway,service,100,456.64565466181017
60829,line,man_made,wastewater_plant,1000,260.1427689820142
14073,line,highway,residential,1000,6313.651538857743
20573,line,highway,residential,100,3.4428978444065463
22461,line,highway,unclassified,1000,2395.3082990266275
84997,line,highway,steps,500,20.705890398754523
19507,line,highway,footway,1000,32899.76815543649
60663,line,highway,residential,1000,23437.934485794947
72817,line,highway,primary_link,1000,285.73166653288126
63469,line,highway,footway,500,592.1625993346478
108138,line,highway,tertiary,1000,3651.4467827675985
55449,line,highway,secondary,1000,720.5243868257277
70007,line,highway,cycleway,1000,2628.2243624797147
70007,line,highway,path,500,1480.0482579333416
14885,line,highway,track,1000,217.2388422623975
85823,line,highway,pedestrian,500,91.31696794718215
67403,line,highway,service,500,1934.4555996203264
4658,line,highway,footway,1000,1654.0393145389103
64469,line,highway,track,500,1064.8751355374206
87345,line,highway,service,1000,988.3115231833648
113292,line,highway,path,500,192.929245102741
111940,line,highway,residential,1000,15166.161641927616
6244,line,highway,residential,500,7437.749518859728
4417,line,highway,path,1000,562.0024887104278
79617,line,highway,tertiary,1000,1815.2966005697433
121249,line,highway,tertiary,500,1498.442585405167
2350,line,highway,primary,1000,6066.553072674144
61015,line,highway,footway,1000,10561.758841554767
139716,line,highway,residential,500,5291.34192101323
83041,line,highway,secondary,1000,2150.8062846205194
69341,line,highway,unclassified,500,423.58755278952685
90799,line,highway,service,1000,9509.574902267816
104708,line,highway,residential,100,120.01106294967812
86407,line,highway,residential,100,262.5214724890107
128231,line,highway,cycleway,1000,410.81102687089754
70701,line,highway,unclassified,1000,31.548491789023657
51301,line,highway,steps,1000,317.6773651150641
65227,line,highway,residential,1000,24021.091848560704
22461,line,highway,tertiary,500,1673.5954079880196
4431,line,highway,secondary,500,502.8986548478058
9162,line,highway,secondary,1000,2339.6872925977314
73689,line,highway,primary,1000,2035.6122694576118
19157,line,highway,footway,1000,6158.542699603089
111998,line,highway,footway,1000,1739.6581798671957
113052,line,highway,cycleway,1000,2055.7248965095464
53299,line,highway,secondary,100,199.5638231836891
18287,line,highway,tertiary,1000,8517.82625177751
82991,line,highway,service,500,1795.8633509866795
70097,line,highway,track,500,258.03161979110956
53517,line,highway,secondary_link,1000,183.46309026550415
67983,line,highway,residential,100,214.6913776830526
78615,line,highway,service,500,657.7804412220147
97925,line,highway,footway,500,1620.338829159606
134220,line,highway,footway,500,6325.861846273079
121249,line,highway,service,1000,10542.290645023466
29201,line,highway,footway,100,194.14582560270952
90465,line,highway,path,1000,2116.830349567519
51565,line,highway,service,100,18.850433973452837
9268,line,highway,service,100,14.90957290791946
109718,line,highway,footway,1000,1122.414339057566
113160,line,highway,unclassified,1000,1726.445811330022
70701,line,highway,secondary,1000,144.50806333078037
19335,line,highway,tertiary,1000,4604.188460753071
104718,line,highway,secondary,100,53.93795602463926
87779,line,highway,residential,1000,27010.41517891606
22067,line,highway,tertiary,1000,5917.397547639492
38371,line,highway,steps,500,399.06248247202404
109324,line,highway,residential,500,4108.7198827957
69835,line,highway,primary,1000,2056.1600623787417
69835,line,highway,primary,500,582.4105409774696
64763,line,highway,footway,500,13389.607545574283
63421,line,highway,residential,100,189.1015215704862
90925,line,highway,service,100,140.75106700236861
73667,line,highway,secondary_link,1000,498.29261454924966
73689,line,highway,service,500,5462.407526505829
60353,line,man_made,pipeline,1000,4132.5455286691795
20165,line,highway,service,1000,26311.391405968458
84207,line,highway,residential,1000,14533.072327143498
